id,product_id,tiki_product_id,seller_product_id,sku,name,short_description,type,brand_name,brand_id,price,list_price,original_price,market_price,discount,discount_rate,rating_average,review_count,quantity_sold,quantity_sold_text,is_official_store,is_freeship,inventory_status,is_tikinow,tikinow_time,thumbnail_url,product_url,badges,seller_id,seller_name,seller_type,seller_logo,seller_rating,seller_reviews,seller_followers,category_id,category_name,stock_qty,stock_available,stock_preorder,stock_min_sale_qty,stock_max_sale_qty
273272217,,,273409564,8213836692907,Balo Laptop 14 inch KMORE Zion - Hàng Chính Hãng,,,Kmore,7251011,511000,,550000,,39000,7,5.0,1,2.0,Đã bán 2,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/e6/17/0f/97e100f5013d226ab6cee04356132709.jpg,https://tiki.vn/balo-laptop-14-inch-kmore-zion-hang-chinh-hang-p273272217.html?spid=273409564,,19581,Balonation,,,,,,,,,,,,
205800815,,,205800821,3263575525901,Balo laptop nam phong cách mới – BLLT5554,,,Bee Gee,153494,1280000,,1280000,,0,0,0.0,0,1.0,Đã bán 1,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/2a/5f/e8/5460c8c0dc2f744a764e01fd0377d0df.jpg,https://tiki.vn/balo-laptop-nam-phong-cach-moi-bllt5554-p205800815.html?spid=205800821,,975,BEE GEE SHOP,,,,,,,,,,,,
176270662,,,176270663,5909018853443,Đế tản nhiệt laptop iCore Q100 - Hàng Chính Hãng,,,ICORE,48440,299000,,299000,,0,0,3.8,5,18.0,Đã bán 18,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/67/ae/7c/b226d25211e0ee2524a6722b0a78c55c.png,https://tiki.vn/de-tan-nhiet-laptop-icore-q100-hang-chinh-hang-p176270662.html?spid=176270663,,100384,iCore Official Store,,,,,,,,,,,,
275928124,,,275928125,1445586612244,"Vỏ máy tính laptop - Mặt D vỏ laptop Vostro 5460, 5470, 5480 - Hàng chính hãng",,,HI PC,4968143,410000,,455000,,45000,10,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/72/a7/6f/406819d10a0390c107cee33d1d25e22a.jpg,https://tiki.vn/vo-may-tinh-laptop-mat-d-vo-laptop-vostro-5460-5470-5480-hang-chinh-hang-p275928124.html?spid=275928125,,26446,Tin Học Hoàng Kim,,,,,,,,,,,,
275653637,,,275653639,5145646527892,Sạc Tương Thích Cho Laptop ASUS VIVOBOOK 15 K571GD K571GD-A Laptop 120w- Hàng Nhập Khẩu New Seal TEEMO PC X14,,,TEEMO PC,8217634,650000,,650000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/2e/e1/5d/06475692ebed8408a1cb849ae9ce6a29.jpg,https://tiki.vn/sac-tuong-thich-cho-laptop-asus-vivobook-15-k571gd-k571gd-a-laptop-120w-hang-nhap-khau-new-seal-teemo-pc-x14-p275653637.html?spid=275653639,,287052,TEEMO PC OFFICIAL STORE,,,,,,,,,,,,
277526448,,,277526461,7341567955960,"Giá kê tản nhiệt laptop mini eXtreme GL1101 nâng cao laptop, giúp đối lưu không khí, tản nhiệt laptop - Hàng chính hãng",,,EXTREME,460165,56000,,56000,,0,0,4.0,1,9.0,Đã bán 9,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/4c/92/1a/3df6dd19fa154d4ad2a75e704f72eebf.jpg,https://tiki.vn/gia-ke-tan-nhiet-laptop-mini-extreme-gl1101-nang-cao-laptop-giup-doi-luu-khong-khi-tan-nhiet-laptop-hang-chinh-hang-p277526448.html?spid=277526461,,93408,eXtreme Official,,,,,,,,,,,,
188783969,,,207370813,3420707055500,BALO LAPTOP MR VUI 887 SIZE LAPTOP 14 INCH,,,MRVUI,5203085,334000,,399000,,65000,16,0.0,0,8.0,Đã bán 8,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/64/55/cb/60568041fdc769181b8162c1a7beb59f.jpg,https://tiki.vn/balo-laptop-mr-vui-887-size-laptop-14-inch-p188783969.html?spid=207370813,,19581,Balonation,,,,,,,,,,,,
262734665,,,276635825,2907739242651,Túi đựng laptop Eager laptop bag T7 chính hãng NATOLI bao laptop chống sốc dày dặn kháng nước,,,NATOLI,5218641,156000,,156000,,0,0,2.5,2,4.0,Đã bán 4,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/92/2c/38/d295c23fd51e1e068aabcccd7813ef0a.jpg,https://tiki.vn/tui-dung-laptop-eager-laptop-bag-t7-chinh-hang-natoli-bao-laptop-chong-soc-day-dan-khang-nuoc-p262734665.html?spid=276635825,,234349,NATOLI OFFICIAL,,,,,,,,,,,,
275632206,,,275632208,6888828716572,Pin Tương Thích Cho Laptop Acer Aspire E1-430 | Battery Laptop Acer E1-422 - Hàng Nhập Khẩu New Seal TEEMO PC TEBAT116,,,TEEMO PC,8217634,416000,,416000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/2b/d8/89/9e70a407b3a33b09755d24469c88f869.jpg,https://tiki.vn/pin-tuong-thich-cho-laptop-acer-aspire-e1-430-battery-laptop-acer-e1-422-hang-nhap-khau-new-seal-teemo-pc-tebat116-p275632206.html?spid=275632208,,287052,TEEMO PC OFFICIAL STORE,,,,,,,,,,,,
275632382,,,275632383,5698619323592,Pin Tương Thích Cho Laptop 6 Cell Laptop Dell Inspiron 14R N5421 - Hàng Nhập Khẩu New Seal TEEMO PC TEBAT186,,,TEEMO PC,8217634,467000,,467000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/0c/83/c0/c718d96411121ac2755e4ad0b0660da3.jpg,https://tiki.vn/pin-tuong-thich-cho-laptop-6-cell-laptop-dell-inspiron-14r-n5421-hang-nhap-khau-new-seal-teemo-pc-tebat186-p275632382.html?spid=275632383,,287052,TEEMO PC OFFICIAL STORE,,,,,,,,,,,,
